,composition,UUID,cell,positions,numbers,energy (eV/atom),formation energy (eV/atom),Tc (K)(KKR-FULL)
52700,Os2MnSn,4387ec29-95ca-4b2c-93f0-685516d3ea90,"[[0.0, 3.13005892, 3.13005892], [3.13005892, 0.0, 3.13005892], [3.13005892, 3.13005892, -0.0]]","[[0.25000000000000017, 0.25000000000000017, 0.24999999999999983], [0.7500000000000004, 0.7500000000000004, 0.7499999999999997], [0.5000000000000002, 0.5000000000000002, 0.4999999999999998], [0.0, 0.0, 0.0]]",[76 76 25 50],-8.5761560825,0.2126537712499985,
89958,Ag2AuGe,3ea940e7-c275-4b11-b676-7125ebb4a4ca,"[[3.22471781, 3.22471781, -0.0], [-3.22471781, 3.22471781, -0.0], [-0.0, -0.0, 6.97313561]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000002], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7500000000000002], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[47 47 47 47 79 79 32 32],-3.2540037325,0.0381671175,
61321,LaRhAs,57bef810-bc62-47f8-b74b-068fa9cb9a29,"[[4.07179344, 4.07179344, -0.0], [-4.07179344, 4.07179344, 0.0], [-0.0, -0.0, 4.69849331]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[57 57 45 45 33 33],-6.333138058333333,-0.7368430783333331,
25159,ZnPdAs,2f34653c-cd4b-40b4-9a6a-abc0e027e58a,"[[2.64455736, 2.64455736, -0.0], [-2.64455736, 2.64455736, 0.0], [0.0, 0.0, 7.75925063]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[30 30 46 46 33 33],-3.805912648333333,-0.1418718316666668,
95030,W2CoAl,349ddb80-540b-461b-a85c-bfe566cd0348,"[[-0.0, 3.06599558, 3.06599558], [3.06599558, 0.0, 3.06599558], [3.06599558, 3.06599558, -0.0]]","[[0.25, 0.25, 0.25], [0.5, 0.5, 0.5], [0.7500000000000001, 0.7500000000000001, 0.7500000000000001], [0.0, 0.0, 0.0]]",[74 74 27 13],-9.104503075,0.0631255412499989,
80444,Zr2Si,9b0b9dc8-929a-4b07-a5f4-1fe0589a4182,"[[2.68440663, 2.68440663, -0.0], [-2.68440663, 2.68440663, -0.0], [-0.0, -0.0, 9.33005975]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[40 40 40 40 14 14],-7.572290226666667,-0.0853986866666668,
78892,Y2PdSi,3cbc30b2-b9f2-4dfb-8a3d-c24d8cc11f6d,"[[2.89924957, 2.89924957, 0.0], [-2.89924957, 2.89924957, 0.0], [0.0, 0.0, 10.2931895]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[39 39 39 39 46 46 14 14],-6.4921835725,-0.6187288400000002,
39985,Ag2CrGa,eabaf9fe-bd68-47b1-bc5d-51e293f083eb,"[[2.8695973, 2.8695973, -0.0], [-2.8695973, 2.8695973, -0.0], [-0.0, 0.0, 8.22808729]]","[[0.5, 0.0, 0.25], [0.9999999999999999, 0.49999999999999983, 0.7500000000000002], [0.5, 0.0, 0.7500000000000002], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[47 47 47 47 24 24 31 31],-4.26033768125,0.2043819762499996,
6134,V2NiGe,c2dc54a2-fd99-4822-8633-c28d304b04ab,"[[2.57334476, 2.57334476, 0.0], [-2.57334476, 2.57334476, 0.0], [-0.0, 0.0, 7.83286094]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.75], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[23 23 23 23 28 28 32 32],-7.17776481625,-0.1986746212500003,
68683,Cr2MnTl,9997097b-2474-40a9-974b-283e1813dcdf,"[[2.94978601, 2.94978601, -0.0], [-2.94978601, 2.94978601, 0.0], [0.0, 0.0, 7.40236642]]","[[0.5, 3.763740898022486e-17, 0.25], [0.9999999999999999, 0.4999999999999999, 0.75], [0.0, 0.0, 0.5], [0.49999999999999983, 0.49999999999999994, 0.0], [0.5, 3.763740898022486e-17, 0.75], [0.9999999999999999, 0.4999999999999999, 0.25], [0.0, 0.0, 0.0], [0.49999999999999983, 0.49999999999999994, 0.5]]",[24 24 24 24 25 25 81 81],-7.03056814125,0.4968079293749996,
58144,Au2FeSb,7d52bdf2-c995-4a67-893d-ff57c58ac26d,"[[2.87717207, 2.87717207, 0.0], [-2.87717207, 2.87717207, -0.0], [-0.0, -0.0, 8.85909243]]","[[0.5, 3.858730022445813e-17, 0.25], [0.9999999999999999, 0.4999999999999999, 0.75], [0.5, 3.858730022445813e-17, 0.75], [0.9999999999999999, 0.4999999999999999, 0.25], [0.0, 0.0, 0.5], [0.49999999999999983, 0.49999999999999994, 0.0], [0.0, 0.0, 0.0], [0.49999999999999983, 0.49999999999999994, 0.5]]",[79 79 79 79 26 26 51 51],-4.4744818175,0.2375181087499998,
105693,Lu2PdIn,76793f44-4a0e-4d1b-8ac6-c9c4a55a9ece,"[[3.03372889, 3.03372889, -0.0], [-3.03372889, 3.03372889, -0.0], [-0.0, -0.0, 9.83740338]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000001], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7500000000000001], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[71 71 71 71 46 46 49 49],-4.6409346925,-0.4697076350000007,
31555,Nb2AgPb,17235a00-23a9-4272-a540-0729fca5827a,"[[2.92259995, 2.92259995, 0.0], [-2.92259995, 2.92259995, 0.0], [-0.0, -0.0, 9.07596907]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[41 41 41 41 47 47 82 82],-6.37423474,0.2451598224999998,
89350,Ag2ZrP,01204ad9-931e-494f-b0c6-c5b4b239de1e,"[[-0.0, 3.2886671, 3.2886671], [3.2886671, 0.0, 3.2886671], [3.2886671, 3.2886671, -0.0]]","[[0.25, 0.25, 0.24999999999999997], [0.5, 0.5, 0.4999999999999998], [0.7500000000000003, 0.7500000000000003, 0.7499999999999997], [0.0, 0.0, 0.0]]",[47 47 40 15],-4.9460426375,-0.1048936158928572,
102483,Au2PdGa,73aa6480-35a1-4225-9e59-ae9353306042,"[[2.82330682, 2.82330682, -0.0], [-2.82330682, 2.82330682, 0.0], [0.0, 0.0, 8.36791626]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[79 79 79 79 46 46 31 31],-3.878959445,-0.2396978624999999,
31015,Nb2ZnBi,7385c020-794a-401f-b893-c92172eea7e2,"[[2.93781898, 2.93781898, -0.0], [-2.93781898, 2.93781898, 0.0], [-0.0, -0.0, 8.9883006]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[41 41 41 41 30 30 83 83],-6.016607415,0.2740488474999996,
42266,CdVIn,9ae7ab32-2325-47b7-a3c4-0d2523bf34d3,"[[2.86369631, 2.86369631, 0.0], [-2.86369631, 2.86369631, -0.0], [-0.0, 0.0, 8.62718863]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[48 48 23 23 49 49],-3.5270934433333334,0.5627777350000004,
13961,Fe2VBi,c7c889c5-6af2-4bae-95d9-cbd39a5ed8ce,"[[3.14844143, 3.14844143, -0.0], [-3.14844143, 3.14844143, -0.0], [-0.0, -0.0, 6.27740662]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[26 26 26 26 23 23 83 83],-6.92748332125,0.4171842899999998,
40468,AgNiPb,335ef0ef-fed8-4b88-a317-82797c45389c,"[[2.64477051, 2.64477051, 0.0], [-2.64477051, 2.64477051, -0.0], [-0.0, 0.0, 8.95377756]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[47 47 28 28 82 82],-3.5771492966666667,0.3492873199999995,
80259,Zr2CuIn,75bf955f-37e6-4e1f-955a-456bebf5ca74,"[[2.93545045, 2.93545045, 0.0], [-2.93545045, 2.93545045, -0.0], [-0.0, -0.0, 9.27906906]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000002], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7500000000000002], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[40 40 40 40 29 29 49 49],-5.92491045875,-0.0888043512500003,
11806,Mn2NiAs,13047081-441d-49f6-829f-ee1fe4ca7ec3,"[[2.59185906, 2.59185906, 0.0], [-2.59185906, 2.59185906, -0.0], [-0.0, -0.0, 7.29863139]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[25 25 25 25 28 28 33 33],-7.1227491525,-0.1562571887499997,233.4
46059,Hf2AgAl,0bba8b05-dc55-49ef-b637-30dfd73384e1,"[[3.05352937, 3.05352937, -0.0], [-3.05352937, 3.05352937, 0.0], [-0.0, -0.0, 8.24481658]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000002], [0.5, 0.0, 0.7500000000000002], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[72 72 72 72 47 47 13 13],-6.73171590125,-0.1553231912500008,
4937,Ti2OsBi,db57b235-1c78-49f5-80b9-136c91251729,"[[2.990401, 2.990401, 0.0], [-2.990401, 2.990401, 0.0], [0.0, 0.0, 7.92540764]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000002], [0.5, 0.0, 0.7500000000000002], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[22 22 22 22 76 76 83 83],-7.66121371375,0.0162250937500001,
34557,RuFeAl,51bbb9fd-b363-4a0d-9c4a-83b23f8a8a39,"[[2.83029052, 2.83029052, -0.0], [-2.83029052, 2.83029052, -0.0], [-0.0, -0.0, 5.67175189]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.75], [0.0, 0.0, 0.4999999999999999], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.4999999999999999]]",[44 44 26 26 13 13],-6.852210706666667,0.2279878183333335,
3633,Ti2NiPb,2914d53f-3e6f-49c6-a082-3e5ef9de83d1,"[[2.83135683, 2.83135683, 0.0], [-2.83135683, 2.83135683, 0.0], [0.0, 0.0, 8.37940027]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[22 22 22 22 28 28 82 82],-6.24015948375,-0.0736803162499999,
86672,Rh2ZrAl,d44bff36-d1c0-4d07-b3ba-2f29ab1406bc,"[[2.66641678, 2.66641678, -0.0], [-2.66641678, 2.66641678, 0.0], [0.0, 0.0, 8.93981395]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[45 45 45 45 40 40 13 13],-7.54161787625,-0.8481683287500008,
103606,La2CuPb,0bca9afc-82a9-4be1-9b26-366f5c0a1ba7,"[[3.2504841, 3.2504841, -0.0], [-3.2504841, 3.2504841, 0.0], [-0.0, -0.0, 10.6712837]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999999], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7499999999999999], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[57 57 57 57 29 29 82 82],-4.511798315,-0.2505433825000001,0.0
705,Sc2FeIn,bcbf87c3-821b-45d3-87b3-2e621c1f0bd7,"[[2.95731712, 2.95731712, -0.0], [-2.95731712, 2.95731712, -0.0], [-0.0, -0.0, 8.96661133]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[21 21 21 21 26 26 49 49],-5.91822202875,-0.0862967012500002,491.0
49810,W2RuGe,39d32329-3fad-4fb5-aa1d-c98b74b7aa81,"[[2.64537124, 2.64537124, -0.0], [-2.64537124, 2.64537124, -0.0], [0.0, 0.0, 8.66059756]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[74 74 74 74 44 44 32 32],-9.75470814125,0.1563577750000018,
44950,HfVPb,fb47abb6-60ee-4ddb-9943-1460c7d43a48,"[[2.84786528, 2.84786528, -0.0], [-2.84786528, 2.84786528, 0.0], [0.0, 0.0, 8.85941973]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000002], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[72 72 23 23 82 82],-6.796083108333334,0.6929706883333336,
87596,Pd2ScIn,ef2c4b27-e23a-4a67-8520-478228db661d,"[[2.84535142, 2.84535142, -0.0], [-2.84535142, 2.84535142, -0.0], [0.0, -0.0, 8.83385014]]","[[0.4999999999999999, 3.901883671807247e-17, 0.25], [0.9999999999999999, 0.49999999999999983, 0.75], [0.0, 0.0, 0.5], [0.4999999999999999, 0.4999999999999999, 0.0], [0.4999999999999999, 3.901883671807247e-17, 0.75], [0.9999999999999999, 0.49999999999999983, 0.25], [0.0, 0.0, 0.0], [0.4999999999999999, 0.4999999999999999, 0.5]]",[46 46 46 46 21 21 49 49],-5.5502271325,-0.7411312424999998,
51586,ReNbSb,d5155287-7026-4378-9cee-22f46e86e359,"[[3.15215522, 3.15215522, -0.0], [-3.15215522, 3.15215522, -0.0], [-0.0, -0.0, 6.27375024]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000001], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[75 75 41 41 51 51],-8.739441241666666,0.1359834983333338,
45142,HfFeAl,39546b12-4484-4b59-bedc-f4be0820166b,"[[2.41197106, 2.41197106, 0.0], [-2.41197106, 2.41197106, 0.0], [-0.0, -0.0, 8.95474757]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[72 72 26 26 13 13],-7.110022815,0.2011556650000005,
103429,La2CoAs,0aa76883-bfa7-4ec6-a252-61f27928942f,"[[2.98854926, 2.98854926, -0.0], [-2.98854926, 2.98854926, 0.0], [-0.0, 0.0, 10.55835519]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[57 57 57 57 27 27 33 33],-5.8047853825,-0.4489088325000008,
60082,LaTiTl,f0327f76-79f5-482a-87f3-a1d5b888597b,"[[2.8291522, 2.8291522, -0.0], [-2.8291522, 2.8291522, -0.0], [0.0, 0.0, 11.06243999]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.7499999999999999], [0.0, 0.0, 0.4999999999999999], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.4999999999999999]]",[57 57 22 22 81 81],-4.718363566666667,0.239433934166667,
22435,CuMoBi,63a14600-4d45-4b3a-aa73-fe9361747862,"[[3.15676705, 3.15676705, -0.0], [-3.15676705, 3.15676705, -0.0], [0.0, 0.0, 6.31276604]]","[[0.5, 0.0, 0.25], [2.220446049250313e-16, 0.5000000000000001, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[29 29 42 42 83 83],-5.304807313333334,0.8786842816666672,
13404,Mn2IrSn,6e9406ea-cc32-463a-9ea1-a5378d326c9d,"[[2.83518538, 2.83518538, -0.0], [-2.83518538, 2.83518538, -0.0], [-0.0, -0.0, 7.8043302]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[25 25 25 25 77 77 50 50],-7.6481637225,-0.0451755712499997,1695.1
60989,La2ZrSn,1330f15a-ab22-46d7-89c4-f88fc1cdd77d,"[[3.37394331, 3.37394331, 0.0], [-3.37394331, 3.37394331, -0.0], [-0.0, -0.0, 10.09711296]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[57 57 57 57 40 40 50 50],-5.7659152375,-0.2468338412499999,
104302,La2TaGa,4af5785e-ef4a-462a-945b-56d23409d350,"[[3.26029454, 3.26029454, 0.0], [-3.26029454, 3.26029454, 0.0], [0.0, -0.0, 9.34796287]]","[[0.5, 3.405284433673151e-17, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5000000000000002, 0.5000000000000002, 0.0], [0.5, 3.405284433673151e-17, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5000000000000002, 0.5000000000000002, 0.5]]",[57 57 57 57 73 73 31 31],-5.97247666875,0.1333848287500005,
10758,Mn2ScAl,0944ec1a-8698-4f6d-8e77-0c1c55b591a4,"[[0.0, 3.07718388, 3.07718388], [3.07718388, -0.0, 3.07718388], [3.07718388, 3.07718388, -0.0]]","[[0.25, 0.25, 0.25], [0.75, 0.75, 0.7500000000000001], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[25 25 21 13],-7.105046015,-0.1800277150000004,385.2
95550,W2AgAl,b246f045-9856-43e9-9c1f-204a3103472c,"[[2.9310814, 2.9310814, 0.0], [-2.9310814, 2.9310814, 0.0], [0.0, 0.0, 7.50214966]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[74 74 74 74 47 47 13 13],-7.69083961625,0.3968118887500003,
81811,NbCoP,03a530d9-1dcf-40ff-b92d-6461f9f637da,"[[2.40705197, 2.40705197, 0.0], [-2.40705197, 2.40705197, -0.0], [0.0, 0.0, 7.79016327]]","[[0.4999999999999999, 2.7755575615628907e-17, 0.25], [0.9999999999999999, 0.4999999999999999, 0.75], [0.0, 0.0, 0.5], [0.4999999999999999, 0.4999999999999999, 0.0], [0.0, 0.0, 0.0], [0.4999999999999999, 0.4999999999999999, 0.5]]",[41 41 27 27 15 15],-7.72812417,-0.2150605828571426,
87399,Rh2IrGa,fa145867-e8f0-4afd-a47a-7061b6350dac,"[[2.75897697, 2.75897697, 0.0], [-2.75897697, 2.75897697, 0.0], [-0.0, -0.0, 7.48526707]]","[[0.4999999999999999, 4.0240387531221635e-17, 0.25], [0.9999999999999998, 0.4999999999999998, 0.7500000000000002], [0.0, 0.0, 0.5], [0.4999999999999999, 0.4999999999999999, 0.0], [0.4999999999999999, 4.0240387531221635e-17, 0.7500000000000002], [0.9999999999999998, 0.4999999999999998, 0.25], [0.0, 0.0, 0.0], [0.4999999999999999, 0.4999999999999999, 0.5]]",[45 45 45 45 77 77 31 31],-6.81601625,-0.2464598774999995,
8198,Cr2TiSb,0c7a0c6e-1833-4568-a736-3032cbde4f45,"[[2.78752901, 2.78752901, -0.0], [-2.78752901, 2.78752901, 0.0], [0.0, 0.0, 8.24979816]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000002], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7500000000000002], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[24 24 24 24 22 22 51 51],-7.66567156875,0.07965864125,
49626,W2ZrIn,7a4783b7-2e86-489b-967e-e087acd68d6a,"[[2.84863314, 2.84863314, -0.0], [-2.84863314, 2.84863314, -0.0], [0.0, -0.0, 9.23254719]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000001], [0.5, 0.0, 0.7500000000000001], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[74 74 74 74 40 40 49 49],-8.87694136375,0.3661911187499989,
87311,Rh2ReTl,60ae7189-bd55-48f3-9163-a6f09245d20a,"[[2.82074474, 2.82074474, -0.0], [-2.82074474, 2.82074474, -0.0], [-0.0, -0.0, 8.08223851]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[45 45 45 45 75 75 81 81],-6.79892952375,0.4830927181249995,
36333,Rh2MnBi,50249fad-bcd5-423b-ae29-c7c3f52867f8,"[[3.01552873, 3.01552873, 0.0], [-3.01552873, 3.01552873, -0.0], [-0.0, 0.0, 7.31461482]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000002], [0.5, 0.0, 0.7500000000000002], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[45 45 45 45 25 25 83 83],-6.916552965,-0.1033413512500001,220.8
79316,Y2ReTl,10c346c8-1521-4a64-a987-da41cf886b0e,"[[3.14659523, 3.14659523, -0.0], [-3.14659523, 3.14659523, -0.0], [-0.0, -0.0, 9.30488485]]","[[0.49999999999999983, 3.528331238921876e-17, 0.25], [0.9999999999999999, 0.49999999999999983, 0.75], [0.0, 0.0, 0.5], [0.49999999999999983, 0.49999999999999983, 0.0], [0.49999999999999983, 3.528331238921876e-17, 0.75], [0.9999999999999999, 0.49999999999999983, 0.25], [0.0, 0.0, 0.0], [0.49999999999999983, 0.49999999999999983, 0.5]]",[39 39 39 39 75 75 81 81],-6.62435434375,0.2420873281249997,
94787,W2TiSi,14eee639-e0f7-4e7f-b33f-265662024bc1,"[[2.94648477, 2.94648477, -0.0], [-2.94648477, 2.94648477, 0.0], [0.0, -0.0, 7.04101132]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[74 74 74 74 22 22 14 14],-9.8603948425,-0.07992179875,
67892,V2AgGe,fbaf7e63-4912-47ad-ad7a-924ab45d043a,"[[2.71222663, 2.71222663, 0.0], [-2.71222663, 2.71222663, 0.0], [0.0, 0.0, 8.11733358]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[23 23 23 23 47 47 32 32],-6.11248214125,0.1757305662499995,
7961,V2AuSn,eeb6130b-822b-422d-8d3e-939ce0a4ab8e,"[[2.78759545, 2.78759545, -0.0], [-2.78759545, 2.78759545, 0.0], [-0.0, -0.0, 8.42045117]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[23 23 23 23 79 79 50 50],-6.255065615,-0.0093373162499998,
104179,LaCdP,8616063a-76ba-4fe4-8c00-d7ef02a6e129,"[[-0.0, 3.55587901, 3.55587901], [3.55587901, 0.0, 3.55587901], [3.55587901, 3.55587901, -0.0]]","[[0.25, 0.25, 0.25], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[57 48 15],-4.088825833333334,-0.4153143445238096,
84781,Ru2ZnSi,77510899-ae11-4b92-b24e-30f1eab5c9bc,"[[2.59259403, 2.59259403, 0.0], [-2.59259403, 2.59259403, -0.0], [0.0, 0.0, 8.05509281]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[44 44 44 44 30 30 14 14],-6.24457323125,0.0039311574999993,
36110,RhVP,f3a519e7-01f3-495a-8588-693e8c21b5f7,"[[0.0, 2.8396134, 2.8396134], [2.8396134, 0.0, 2.8396134], [2.8396134, 2.8396134, -0.0]]","[[0.25, 0.25, 0.25], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[45 23 15],-7.67181316,-0.4612636611904766,
