,composition,UUID,cell,positions,numbers,energy (eV/atom),formation energy (eV/atom),hull distance (eV/atom),total magnetization (muB/f.u.),band gap (eV)
21687,Cu2FeBi,59021eac-3f70-4d0f-8eec-31277f966c8a,"[[2.7816348, 2.7816348, -0.0], [-2.7816348, 2.7816348, 0.0], [0.0, 0.0, 8.24355218]]","[[0.4999999999999999, 3.9912609111201674e-17, 0.25], [0.9999999999999998, 0.4999999999999998, 0.75], [0.4999999999999999, 3.9912609111201674e-17, 0.75], [0.9999999999999998, 0.4999999999999998, 0.25], [0.0, 0.0, 0.5], [0.4999999999999999, 0.4999999999999999, 0.0], [0.0, 0.0, 0.0], [0.4999999999999999, 0.4999999999999999, 0.5]]",[29 29 29 29 26 26 83 83],-4.470159165,0.4418010562500001,0.4418010562500001,2.4858518,
17111,Co2FePb,376933b4-79ff-46a6-83d1-425aac3300b9,"[[2.66130517, 2.66130517, -0.0], [-2.66130517, 2.66130517, -0.0], [0.0, 0.0, 7.98562807]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.7499999999999998], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7499999999999998], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[27 27 27 27 26 26 82 82],-6.03847411,0.4428759275000002,0.4795897700000002,5.0567275,
70219,Mn2ZnP,80882dd9-2ec9-4566-8a2c-c0d4bfb6f345,"[[2.6493338, 2.6493338, -0.0], [-2.6493338, 2.6493338, 0.0], [0.0, 0.0, 7.01166078]]","[[0.4999999999999999, 4.1905743422182455e-17, 0.25], [0.9999999999999998, 0.4999999999999998, 0.75], [0.4999999999999999, 4.1905743422182455e-17, 0.75], [0.9999999999999998, 0.4999999999999998, 0.25], [0.0, 0.0, 0.5], [0.4999999999999999, 0.4999999999999999, 0.0], [0.0, 0.0, 0.0], [0.4999999999999999, 0.4999999999999999, 0.5]]",[25 25 25 25 30 30 15 15],-6.14912694875,-0.0915729758928574,0.3563502432436781,4.6126093,
77540,Zn2ReP,8bdbbc01-4e7f-4c4a-9c2c-0ae046bb7387,"[[2.52561425, 2.52561425, -0.0], [-2.52561425, 2.52561425, 0.0], [0.0, 0.0, 8.74276383]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999998], [0.5, 0.0, 0.7499999999999998], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[30 30 30 30 75 75 15 15],-4.75121531375,0.2533930041071421,0.4867372540971263,0.3867963,
26212,Y2VSi,409e033b-dec3-49a6-afce-bc64af0f4d05,"[[3.51802871, 3.51802871, -0.0], [-3.51802871, 3.51802871, -0.0], [0.0, 0.0, 7.07025522]]","[[0.5, 0.0, 0.25], [2.220446049250313e-16, 0.5000000000000001, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[39 39 39 39 23 23 14 14],-6.881807055,-0.0719021150000003,0.408777189166667,3.0931554,
21503,Cu2MnGe,c794dba6-9133-462b-9292-a77d9c67f40a,"[[2.59102969, 2.59102969, 0.0], [-2.59102969, 2.59102969, 0.0], [-0.0, -0.0, 7.83071027]]","[[0.4999999999999999, 4.284871875108295e-17, 0.25], [0.9999999999999998, 0.4999999999999998, 0.75], [0.4999999999999999, 4.284871875108295e-17, 0.75], [0.9999999999999998, 0.4999999999999999, 0.25], [0.9999999999999998, 0.9999999999999998, 0.5], [0.4999999999999999, 0.4999999999999999, 0.0], [0.0, 0.0, 0.0], [0.4999999999999999, 0.4999999999999999, 0.5]]",[29 29 29 29 25 25 32 32],-5.2219094775,-0.0040262849999992,0.0676496359213943,3.32589245,
13604,Mn2AuSb,0dfe01b6-8a33-420e-9fcd-7903fa2925b0,"[[2.94543066, 2.94543066, 0.0], [-2.94543066, 2.94543066, -0.0], [-0.0, -0.0, 7.92917831]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[25 25 25 25 79 79 51 51],-6.22791763125,0.0400713799999996,0.1007281851724129,7.0722886,
68254,V2ReGe,5f9d868f-f45a-4842-838e-7729414069f0,"[[0.0, 3.03898625, 3.03898625], [3.03898625, 0.0, 3.03898625], [3.03898625, 3.03898625, 0.0]]","[[0.25, 0.25, 0.25], [0.5, 0.5, 0.5], [0.75, 0.75, 0.75], [0.0, 0.0, 0.0]]",[23 23 75 32],-8.8209790275,-0.1130163037499993,0.2059087175,1.3852311,0.0
12697,MnRhTl,27e9248a-9713-4725-8692-d04b1a0dddb3,"[[2.8321604, 2.8321604, -0.0], [-2.8321604, 2.8321604, 0.0], [-0.0, 0.0, 7.3860863]]","[[0.4999999999999999, 2.7755575615628907e-17, 0.25], [0.9999999999999998, 0.49999999999999983, 0.7500000000000002], [0.0, 0.0, 0.5], [0.4999999999999999, 0.4999999999999999, 0.0], [0.0, 0.0, 0.0], [0.4999999999999999, 0.4999999999999999, 0.5]]",[25 25 45 45 81 81],-5.732937126666666,0.3770032508333341,0.5002511954310347,4.2983476,0.0
36708,RhYSi,078f9750-53e0-42e1-adde-0e52bda09968,"[[-0.0, 3.14030509, 3.14030509], [3.14030509, 0.0, 3.14030509], [3.14030509, 3.14030509, -0.0]]","[[0.25, 0.25, 0.25], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[45 39 14],-6.977670746666667,-0.607296686666667,0.4512393924999999,0.3442243,0.0
23976,ZnCrPb,31e8e75b-13bf-4db1-8d9e-d63797009d01,"[[-0.0, 3.21669487, 3.21669487], [3.21669487, 0.0, 3.21669487], [3.21669487, 3.21669487, -0.0]]","[[0.25, 0.25, 0.25], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[30 24 82],-4.253938056666667,0.4814801083333329,0.4814801083333329,4.0899381,0.0
52586,Os2VPb,c4dd8e61-b59d-41da-b95a-4529f2c7193a,"[[3.18893014, 3.18893014, -0.0], [-3.18893014, 3.18893014, -0.0], [-0.0, -0.0, 6.38768908]]","[[0.49999999999999983, 3.481490581117454e-17, 0.25], [0.9999999999999999, 0.49999999999999983, 0.75], [0.49999999999999983, 3.481490581117454e-17, 0.75], [0.9999999999999998, 0.49999999999999983, 0.25], [0.0, 0.0, 0.5], [0.49999999999999983, 0.49999999999999983, 0.0], [0.0, 0.0, 0.0], [0.49999999999999983, 0.49999999999999983, 0.5]]",[76 76 76 76 23 23 82 82],-8.1618735075,0.5871375200000006,0.7206526518750004,1.04628835,0.0
73177,Co2As,dc2f0c97-7f31-458a-a222-8ed9e7398a86,"[[2.74752291, 2.74752291, 0.0], [-2.74752291, 2.74752291, 0.0], [-0.0, -0.0, 5.45122364]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999999], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[27 27 27 27 33 33],-6.236709648333334,0.0122222666666663,0.2227958083333334,2.6775324,
13387,MnIrAs,e237712c-1e4c-41d7-8192-136c740a44a6,"[[0.0, 2.84071934, 2.84071934], [2.84071934, 0.0, 2.84071934], [2.84071934, 2.84071934, -0.0]]","[[0.25000000000000006, 0.25000000000000006, 0.24999999999999986], [0.5000000000000001, 0.5000000000000001, 0.4999999999999997], [0.0, 0.0, 0.0]]",[25 77 33],-7.400044463333334,0.061381381666667,0.3804208579310335,0.7496387,0.0
32677,MoFeTl,10c62f90-5ffd-4881-a2df-10e9820f9839,"[[0.0, 3.12005027, 3.12005027], [3.12005027, 0.0, 3.12005027], [3.12005027, 3.12005027, -0.0]]","[[0.25, 0.25, 0.25], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[42 26 81],-5.9938780099999995,1.1416490541666668,1.1448026004166671,1.2217099,0.0
12391,MnNbAs,e12cfae5-7c48-406b-9e47-f2e661ddbd6d,"[[0.0, 2.90155874, 2.90155874], [2.90155874, -0.0, 2.90155874], [2.90155874, 2.90155874, 0.0]]","[[0.25, 0.25, 0.25], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[25 41 33],-8.179058283333333,-0.306090875,0.1470259633333333,0.9999777,0.0
15520,Fe2PdPb,fa691c5d-b3fe-4d99-baeb-1ccbcd1579fc,"[[2.88846547, 2.88846547, -0.0], [-2.88846547, 2.88846547, 0.0], [0.0, 0.0, 7.64237441]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[26 26 26 26 46 46 82 82],-6.07840398375,0.2555494787499999,0.3844641456249993,5.474997,
16786,CoCrAs,210f515e-e25c-4686-a6ac-60e17a6cd1f9,"[[-0.0, 2.76403204, 2.76403204], [2.76403204, -0.0, 2.76403204], [2.76403204, 2.76403204, 0.0]]","[[0.25, 0.25, 0.25], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[27 24 33],-7.172653073333334,-0.0962027866666683,0.1087403883333323,2.0000429,0.0
13308,Mn2OsAs,e048eaa8-d6e8-4a1c-a6c7-352670e62173,"[[2.60646162, 2.60646162, -0.0], [-2.60646162, 2.60646162, -0.0], [0.0, 0.0, 7.63482607]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[25 25 25 25 76 76 33 33],-8.28265584,0.1205318225000002,0.2755182243965507,3.25356905,
61222,La2MoTl,d6d7fde3-1a81-4491-9700-19b5f692c32a,"[[3.80134147, 3.80134147, 0.0], [-3.80134147, 3.80134147, 0.0], [0.0, 0.0, 7.64741483]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[57 57 57 57 42 42 81 81],-5.46499009125,0.2475404243749999,0.4823390259374998,0.68559075,
73142,Co2FeP,de74e8a3-d13f-49c2-bab4-9d27443112e4,"[[2.5930026, 2.5930026, 0.0], [-2.5930026, 2.5930026, -0.0], [0.0, -0.0, 6.41072743]]","[[0.4999999999999999, 4.281611690729336e-17, 0.25], [0.9999999999999998, 0.4999999999999998, 0.75], [0.4999999999999999, 4.281611690729336e-17, 0.75], [0.9999999999999998, 0.4999999999999998, 0.25], [0.0, 0.0, 0.5], [0.4999999999999999, 0.4999999999999999, 0.0], [0.0, 0.0, 0.0], [0.4999999999999999, 0.4999999999999999, 0.5]]",[27 27 27 27 26 26 15 15],-7.1130045325,-0.1739180183928566,0.3362991811908776,4.6241011,
75396,Ni2OsTl,93374de0-4cc3-46a3-b036-db4b5f1a3de3,"[[2.73614821, 2.73614821, -0.0], [-2.73614821, 2.73614821, -0.0], [0.0, 0.0, 7.80710269]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[28 28 28 28 76 76 81 81],-5.50244201,0.5981837268749999,0.598755481875,1.8166411,
13813,FeTiSb,838bb2d2-91da-4a96-9cdd-b5e55f4c66f7,"[[-0.0, 2.98122325, 2.98122325], [2.98122325, -0.0, 2.98122325], [2.98122325, 2.98122325, 0.0]]","[[0.25, 0.25, 0.25], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[26 22 51],-7.1032430233333335,-0.3656542166666661,0.0657690440398665,0.9350789,0.0
14720,FeCuIn,70d7c2c1-9dcd-43d6-9f33-3f27883b8ad3,"[[2.99322327, 2.99322327, 0.0], [-2.99322327, 2.99322327, 0.0], [-0.0, 0.0, 6.02257316]]","[[0.4999999999999997, 0.9999999999999998, 0.25], [0.9999999999999998, 0.49999999999999994, 0.75], [0.0, 0.0, 0.5], [0.4999999999999999, 0.4999999999999999, 0.0], [0.0, 0.0, 0.0], [0.4999999999999999, 0.4999999999999999, 0.5]]",[26 26 29 29 49 49],-4.372560708333333,0.4869417016666665,0.5001983032051283,2.49328375,0.0
66597,Ti2AgTl,1842ab63-7294-4f85-9367-30b20b55323d,"[[2.91910643, 2.91910643, 0.0], [-2.91910643, 2.91910643, -0.0], [-0.0, -0.0, 8.8676911]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999998], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7499999999999998], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[22 22 22 22 47 47 81 81],-4.98210530625,0.151667641875,0.2299457356431307,1.97835125,
21783,Cu2CoIn,3774846a-6457-4709-b8cc-206ef27eb599,"[[2.71655328, 2.71655328, 0.0], [-2.71655328, 2.71655328, 0.0], [-0.0, -0.0, 7.49402981]]","[[0.5, 4.086881095978934e-17, 0.25], [0.0, 0.5, 0.75], [0.5, 4.086881095978934e-17, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5000000000000002, 0.5000000000000003, 0.0], [0.0, 0.0, 0.0], [0.5000000000000002, 0.5000000000000003, 0.5]]",[29 29 29 29 27 27 49 49],-4.10432438625,0.1693365900000003,0.1872638909226191,1.05521995,
18833,Co2PtAs,6f62baa4-2534-437b-b1d9-4b81e97877ca,"[[2.72687833, 2.72687833, 0.0], [-2.72687833, 2.72687833, 0.0], [-0.0, -0.0, 7.12686175]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.7499999999999998], [0.5, 0.0, 0.7499999999999998], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.9999999999999998], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[27 27 27 27 78 78 33 33],-6.15850022,0.0544232962500013,0.3060115645000016,3.0262231,
16606,Co2VGa,eb5827ac-40b4-4901-9292-3605a9b7964b,"[[2.8809833, 2.8809833, 0.0], [-2.8809833, 2.8809833, 0.0], [0.0, 0.0, 5.7659725]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[27 27 27 27 23 23 31 31],-6.792873275,-0.3080769375000001,0.0,2.0003591,0.0
52567,Os2VSn,7bb66198-7abc-43f0-8758-c6afc4d26ff3,"[[-0.0, 3.1407364, 3.1407364], [3.1407364, -0.0, 3.1407364], [3.1407364, 3.1407364, 0.0]]","[[0.25, 0.25, 0.25], [0.7499999999999999, 0.7499999999999999, 0.7500000000000002], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[76 76 23 50],-8.6982078775,0.1164936087499999,0.2649190312663714,1.0082998,0.0
14433,Fe2CoSn,d362762c-1cb5-4fd8-ac90-54b593daf2e4,"[[0.0, 2.98752664, 2.98752664], [2.98752664, 0.0, 2.98752664], [2.98752664, 2.98752664, -0.0]]","[[0.25000000000000006, 0.25000000000000006, 0.24999999999999986], [0.5000000000000001, 0.5000000000000001, 0.4999999999999997], [0.75, 0.75, 0.7499999999999994], [0.0, 0.0, 0.0]]",[26 26 27 50],-6.8333411575,0.0219917350000002,0.1031621217128007,5.3369142,0.0
38275,Pd2CoSi,89390a7e-af0c-43a4-aee1-02ce7f27f0a3,"[[2.72965687, 2.72965687, -0.0], [-2.72965687, 2.72965687, -0.0], [0.0, 0.0, 7.17968034]]","[[0.5, 0.0, 0.25], [4.440892098500626e-16, 0.5000000000000002, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[46 46 46 46 27 27 14 14],-5.9730584325,-0.2507325287500004,0.2717274183333327,1.58220905,
87870,Pd2FeP,a0deec32-834a-4a48-a907-9821bccb8f04,"[[3.04386369, 3.04386369, 0.0], [-3.04386369, 3.04386369, 0.0], [0.0, 0.0, 6.03811969]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999999], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7499999999999999], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[46 46 46 46 26 26 15 15],-6.0680462975,-0.040337725892857,0.4651150603054607,2.94989975,
12826,Mn2AgAl,8eb52c70-414b-4514-8e6b-3a5fa6fb7f63,"[[2.78217217, 2.78217217, 0.0], [-2.78217217, 2.78217217, -0.0], [0.0, 0.0, 7.69130421]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000001], [0.5, 0.0, 0.7500000000000001], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[25 25 25 25 47 47 13 13],-6.0211673825,0.0207147074999998,0.2099840768965497,6.36128765,
37680,RhOsBi,cc2a718a-75c1-4dd3-8228-5e24da7294ab,"[[3.14235693, 3.14235693, 0.0], [-3.14235693, 3.14235693, -0.0], [-0.0, -0.0, 6.24691918]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000002], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[45 45 76 76 83 83],-6.644146966666667,0.8108856033333337,0.9342957450000005,2.25943045,
79772,Zr2CrGa,ca3f5883-0c1c-4074-a8bc-385034b774c7,"[[2.85037389, 2.85037389, -0.0], [-2.85037389, 2.85037389, 0.0], [-0.0, -0.0, 9.15749034]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[40 40 40 40 24 24 31 31],-7.461303145,-0.0960110124999999,0.2574980831250001,2.35518355,
9056,Cr2NiBi,b0e16349-758e-4ddb-bb16-ed407afd9fac,"[[2.87250165, 2.87250165, -0.0], [-2.87250165, 2.87250165, 0.0], [-0.0, -0.0, 7.73718768]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[24 24 24 24 28 28 83 83],-6.698909515,0.4005900012499994,0.425148142291666,0.5148079,
96324,Re2CoTl,60dbe183-8ad2-41e4-b89b-74da39dd2ac1,"[[2.86932232, 2.86932232, -0.0], [-2.86932232, 2.86932232, 0.0], [-0.0, -0.0, 7.53870787]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[75 75 75 75 27 27 81 81],-7.72162456625,0.789150153125,0.8446731768750002,1.36727125,
70937,Mn2CdGa,01adb470-20d4-498b-bfaf-bd3efa2e76ac,"[[3.12522408, 3.12522408, 0.0], [-3.12522408, 3.12522408, 0.0], [0.0, 0.0, 6.54403148]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[25 25 25 25 48 48 31 31],-5.218599635,0.1236555312499998,0.1926433884482751,0.2911593,
85984,Ru2AuPb,a5fd76dc-2283-4d58-8d6c-71f49b84856d,"[[2.90830796, 2.90830796, 0.0], [-2.90830796, 2.90830796, 0.0], [0.0, 0.0, 8.13647157]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[44 44 44 44 79 79 82 82],-5.71327706,0.6030182025000004,0.6527158425000006,0.8269889,
10238,CrWAl,7f94e5c7-6a14-4aa5-b133-a2fc7e236e8a,"[[-0.0, 2.91628858, 2.91628858], [2.91628858, -0.0, 2.91628858], [2.91628858, 2.91628858, 0.0]]","[[0.25, 0.25, 0.25], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[24 74 13],-8.120411496666668,0.6147346899999988,0.7287106161904754,0.2099772,0.0
900,ScCoPb,14b5f206-2fb5-4002-9bcb-dab0cf15bc81,"[[2.69163441, 2.69163441, 0.0], [-2.69163441, 2.69163441, -0.0], [-0.0, 0.0, 9.03744503]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[21 21 27 27 82 82],-5.37782494,0.2449261216666668,0.5593743184722222,0.39106085,
15107,FeNbGa,7505ee7e-df67-468a-9250-7c46eb100331,"[[2.91605709, 2.91605709, 0.0], [-2.91605709, 2.91605709, -0.0], [0.0, 0.0, 5.83922475]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.7499999999999998], [0.0, 0.0, 0.4999999999999999], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.4999999999999999]]",[26 26 41 41 31 31],-7.055157446666667,0.033283979999999,0.3258103428160919,1.74922775,0.0
15566,Fe2AgAs,ec071771-e15d-44da-a7c4-bc840ebae2f8,"[[2.72902986, 2.72902986, -0.0], [-2.72902986, 2.72902986, 0.0], [-0.0, 0.0, 7.90331353]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000001], [0.5, 0.0, 0.7500000000000001], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[26 26 26 26 47 47 33 33],-5.681783995,0.3006760662500003,0.4073601156250008,5.6676906,
14072,Fe2CrSb,6fd61d48-b4ca-4615-aa72-19725b9776f8,"[[0.0, 3.02025723, 3.02025723], [3.02025723, -0.0, 3.02025723], [3.02025723, 3.02025723, 0.0]]","[[0.25, 0.25, 0.25], [0.5, 0.5, 0.5], [0.75, 0.75, 0.75], [0.0, 0.0, 0.0]]",[26 26 24 51],-7.3323568625,0.2176587862499994,0.2313472168749996,2.9203762,0.0
60066,La2TiSb,f58d3178-defc-4071-8284-1da52daa04ea,"[[3.45026371, 3.45026371, -0.0], [-3.45026371, 3.45026371, 0.0], [-0.0, -0.0, 9.56717421]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[57 57 57 57 22 22 51 51],-5.68091325,-0.2668364274999995,0.4142971850000005,3.22244705,
43290,CdNbIn,ed296ff3-706d-463d-bd2e-0273f85d2315,"[[2.88312151, 2.88312151, 0.0], [-2.88312151, 2.88312151, 0.0], [0.0, 0.0, 9.00243502]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[48 48 41 41 49 49],-3.82313051,0.6432683750000004,0.6563605620000004,1.5526355,
7040,VRhTl,0f365bec-ac64-48da-9cfe-6f3460aa973a,"[[3.08753826, 3.08753826, -0.0], [-3.08753826, 3.08753826, 0.0], [-0.0, -0.0, 6.11528878]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.7499999999999998], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[23 23 45 45 81 81],-5.649022788333333,0.4954397658333332,0.7566365458333333,1.23311625,
50063,WAgSn,3010cbaa-9b42-47c2-b787-8d8fc83851f0,"[[3.24540315, 3.24540315, 0.0], [-3.24540315, 3.24540315, 0.0], [-0.0, -0.0, 6.4310188]]","[[0.49999999999999983, 2.7755575615628904e-17, 0.24999999999999997], [0.9999999999999998, 0.49999999999999983, 0.75], [0.0, 0.0, 0.49999999999999983], [0.4999999999999998, 0.49999999999999983, 0.0], [0.0, 0.0, 0.0], [0.4999999999999998, 0.49999999999999983, 0.49999999999999983]]",[74 74 47 47 50 50],-5.49257842,1.010584055,1.040126748874643,1.79984,
33053,MoZnSb,ea4e5690-071c-4760-9acc-a5fb6e617bca,"[[2.74002732, 2.74002732, 0.0], [-2.74002732, 2.74002732, -0.0], [0.0, 0.0, 8.0822905]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[42 42 30 30 51 51],-4.9460870733333335,0.4431618833333341,0.4729845690277786,1.02433245,
90293,Cd2FeGe,345abc8a-5884-4c29-bf5b-ae2b31d61184,"[[2.8948119, 2.8948119, 0.0], [-2.8948119, 2.8948119, 0.0], [0.0, 0.0, 8.66934299]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[48 48 48 48 26 26 32 32],-3.240293305,0.3316281525,0.3980946602500004,2.4605824,
69506,Cr2TaGe,412adfa4-23ec-4a5d-ae63-b26ea6943c04,"[[2.60048044, 2.60048044, 0.0], [-2.60048044, 2.60048044, -0.0], [-0.0, -0.0, 8.39113151]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999998], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7499999999999998], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[24 24 24 24 73 73 32 32],-8.7520515675,0.0876955624999986,0.3150746905555544,0.70783955,
89721,Ag2TaSn,eb3a6f51-9d74-45c6-a992-6acfb76e1618,"[[-0.0, 3.37327922, 3.37327922], [3.37327922, -0.0, 3.37327922], [3.37327922, 3.37327922, 0.0]]","[[0.25, 0.25, 0.25], [0.5, 0.5, 0.5], [0.75, 0.75, 0.75], [0.0, 0.0, 0.0]]",[47 47 73 50],-4.8693556175,0.4012404862499998,0.4551903583794667,0.6687294,0.0
67445,V2YSi,9f2465e7-b73d-4efc-b50b-ae0ffa1f28c7,"[[-0.0, 3.25712428, 3.25712428], [3.25712428, 0.0, 3.25712428], [3.25712428, 3.25712428, -0.0]]","[[0.25, 0.25, 0.25], [0.5, 0.5, 0.5], [0.7500000000000001, 0.7500000000000001, 0.7500000000000001], [0.0, 0.0, 0.0]]",[23 23 39 14],-7.397381015,0.0455652325000004,0.5218751485000007,0.161959,0.0
