,composition,UUID,cell,positions,numbers,energy (eV/atom),formation energy (eV/atom),Tc (K)(KKR-FULL)
68498,V2AuGa,e4fbc7a8-272f-4f1a-8fb8-d2be03ef7d78,"[[2.71417459, 2.71417459, 0.0], [-2.71417459, 2.71417459, 0.0], [0.0, 0.0, 8.15252347]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000002], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7500000000000002], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[23 23 23 23 79 79 31 31],-6.0496596575,-0.0386443574999999,185.2
56364,Pt2NiGa,1407316f-9275-4f3b-b3bf-f4e0e8615702,"[[2.80756063, 2.80756063, -0.0], [-2.80756063, 2.80756063, -0.0], [-0.0, -0.0, 7.14157117]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[78 78 78 78 28 28 31 31],-5.56217614625,-0.4130983962499996,9.3
577,Sc2MnSn,9211dd7a-6c1c-48ab-8f47-4d18922c2587,"[[2.96390644, 2.96390644, -0.0], [-2.96390644, 2.96390644, -0.0], [0.0, 0.0, 9.28374753]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[21 21 21 21 25 25 50 50],-6.57603647625,-0.276100575,646.4
74190,Co2IrAl,a9860a8c-63f7-461e-89b4-35da843cee38,"[[2.92555992, 2.92555992, 0.0], [-2.92555992, 2.92555992, -0.0], [0.0, 0.0, 5.8719494]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000001], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7500000000000001], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[27 27 27 27 77 77 13 13],-6.96271703,-0.2960961925000003,958.8
15043,Fe2ZrIn,3c199ad3-1347-4582-8fe1-948c6fe35054,"[[-0.0, 3.13615919, 3.13615919], [3.13615919, 0.0, 3.13615919], [3.13615919, 3.13615919, -0.0]]","[[0.25000000000000017, 0.25000000000000017, 0.24999999999999983], [0.7500000000000003, 0.7500000000000003, 0.7499999999999996], [0.5000000000000002, 0.5000000000000002, 0.4999999999999998], [0.0, 0.0, 0.0]]",[26 26 40 49],-6.92532335,-0.0211146974999998,95.9
16501,CoTiGe,a3207d5f-5135-4f9c-a0ff-2e24d26503f2,"[[2.8313253, 2.8313253, -0.0], [-2.8313253, 2.8313253, -0.0], [-0.0, -0.0, 5.66976465]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[27 27 22 22 32 32],-6.941951593333333,-0.4902522900000008,183.9
60640,La2NiSb,d95f5198-1c94-46ab-aced-cdc81d67239e,"[[3.79190574, 3.79190574, -0.0], [-3.79190574, 3.79190574, -0.0], [-0.0, -0.0, 7.55488573]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000002], [0.5, 0.0, 0.7500000000000002], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[57 57 57 57 28 28 51 51],-5.37114910625,-0.5374324824999999,64.9
3247,Ti2FeAl,1f767a92-dbb0-493b-a89b-f2cc102d6a2f,"[[-0.0, 3.09633902, 3.09633902], [3.09633902, -0.0, 3.09633902], [3.09633902, 3.09633902, -0.0]]","[[0.25, 0.25, 0.25], [0.7500000000000001, 0.7500000000000001, 0.7499999999999998], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[22 22 26 13],-7.1773651675,-0.2744316275000003,62.5
72482,Fe2HfSn,d0e2dd7d-a03a-45ab-bb4b-b5098dcab050,"[[2.78274768, 2.78274768, -0.0], [-2.78274768, 2.78274768, -0.0], [0.0, -0.0, 8.38781975]]","[[0.4999999999999999, 3.9896647209680055e-17, 0.25], [0.9999999999999998, 0.4999999999999998, 0.7500000000000001], [0.0, 0.0, 0.5], [0.4999999999999999, 0.4999999999999999, 0.0], [0.4999999999999999, 3.9896647209680055e-17, 0.7500000000000001], [0.9999999999999998, 0.4999999999999998, 0.25], [0.0, 0.0, 0.0], [0.4999999999999999, 0.4999999999999999, 0.5]]",[26 26 26 26 72 72 50 50],-7.5788854225,-0.0014276162499999,383.3
11759,Mn2NiAl,afabc42b-76ef-4926-a469-aced718d4575,"[[2.62137826, 2.62137826, 0.0], [-2.62137826, 2.62137826, -0.0], [-0.0, -0.0, 7.32301949]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.7499999999999998], [0.5, 0.0, 0.7499999999999998], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[25 25 25 25 28 28 13 13],-6.94773155375,-0.2149719762500002,2507.3
100459,Pt2CrSb,f46309d2-aec2-45b4-903e-44c8c2091b8d,"[[2.83768833, 2.83768833, 0.0], [-2.83768833, 2.83768833, -0.0], [0.0, 0.0, 8.42785299]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[78 78 78 78 24 24 51 51],-6.5747247725,-0.1071516437499999,74.8
70068,Mn2P,ca6650d7-8e72-4cff-b2ea-092d9d073363,"[[2.66908298, 2.66908298, -0.0], [-2.66908298, 2.66908298, 0.0], [-0.0, -0.0, 5.33262033]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[25 25 25 25 15 15],-8.115117115,-0.4066106061904762,1309.3
11158,Mn2VSb,8d6979dd-1107-4e76-9834-f1b362626ee6,"[[2.73037958, 2.73037958, 0.0], [-2.73037958, 2.73037958, -0.0], [0.0, 0.0, 7.89841413]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[25 25 25 25 23 23 51 51],-7.725895815,-0.0226032937500004,577.1
101709,Au2TiSi,777f28b2-d766-4a3f-adc5-708125359413,"[[3.21392437, 3.21392437, 0.0], [-3.21392437, 3.21392437, 0.0], [0.0, 0.0, 6.44970872]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[79 79 79 79 22 22 14 14],-5.05385851375,-0.1379786399999991,0.0
69764,Cr2IrSi,c4086012-9524-421c-982d-04211f33c552,"[[-0.0, 2.93935678, 2.93935678], [2.93935678, -0.0, 2.93935678], [2.93935678, 2.93935678, 0.0]]","[[0.25000000000000006, 0.25000000000000006, 0.24999999999999986], [0.5000000000000001, 0.5000000000000001, 0.4999999999999997], [0.7500000000000003, 0.7500000000000003, 0.7499999999999994], [0.0, 0.0, 0.0]]",[24 24 77 14],-8.5996086575,-0.2701264099999996,726.1
23749,Zn2VAl,6976cf17-e4b6-4126-a9d9-0b71d2ae6430,"[[2.66640941, 2.66640941, 0.0], [-2.66640941, 2.66640941, -0.0], [-0.0, -0.0, 8.28971746]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[30 30 30 30 23 23 13 13],-3.7430957025,-0.0161731774999998,301.6
36341,Rh2FeAl,68618e0d-8106-47ff-99e8-d1a02315249e,"[[2.97842257, 2.97842257, -0.0], [-2.97842257, 2.97842257, 0.0], [0.0, 0.0, 6.1147582]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[45 45 45 45 26 26 13 13],-7.2202415125,-0.5888086950000009,537.5
17215,Co2NiGa,3c7a5fba-98cf-4d02-acba-7491dde0d922,"[[2.53103283, 2.53103283, -0.0], [-2.53103283, 2.53103283, 0.0], [0.0, 0.0, 7.17105383]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[27 27 27 27 28 28 31 31],-5.74764590625,-0.1327104287499994,619.0
87684,Pd2VSi,2ce11bd1-d078-4888-95d6-f073e15b5fe8,"[[2.80448685, 2.80448685, -0.0], [-2.80448685, 2.80448685, 0.0], [-0.0, -0.0, 7.2222031]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.7499999999999999], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7499999999999999], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[46 46 46 46 23 23 14 14],-6.50584230875,-0.3027551687500001,26.9
34485,Ru2MnGa,342c5ebc-734d-4f9d-96d4-bc4616031216,"[[0.0, 2.99465869, 2.99465869], [2.99465869, -0.0, 2.99465869], [2.99465869, 2.99465869, -0.0]]","[[0.25, 0.25, 0.25], [0.75, 0.75, 0.75], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[44 44 25 31],-7.829494,-0.2728094000000007,32.3
14662,Fe2CuSi,08fc3015-59a3-40c9-b94c-e29af36ee9e2,"[[2.60468925, 2.60468925, -0.0], [-2.60468925, 2.60468925, 0.0], [-0.0, -0.0, 6.77980658]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[26 26 26 26 29 29 14 14],-6.5385430475,-0.1100812874999999,860.1
19249,Ni2CrAl,626b6488-d7d7-496a-a1c6-60824c56ec21,"[[2.6918317, 2.6918317, 0.0], [-2.6918317, 2.6918317, 0.0], [0.0, 0.0, 6.64232242]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[28 28 28 28 24 24 13 13],-6.3275952875,-0.2730357625000001,250.7
3847,Ti2ZnIn,e6f674c1-f2a7-442f-bdb0-56ad51eeaeb3,"[[2.82041788, 2.82041788, 0.0], [-2.82041788, 2.82041788, 0.0], [0.0, 0.0, 8.94050474]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999998], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7499999999999998], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[22 22 22 22 30 30 49 49],-4.891477185,-0.0746206537500002,0.0
26208,Y2VAl,4e943a09-aac8-47da-ab89-915ca08e31a3,"[[3.60111433, 3.60111433, 0.0], [-3.60111433, 3.60111433, 0.0], [-0.0, 0.0, 7.21402876]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[39 39 39 39 23 23 13 13],-6.452239665,-0.0639185774999999,255.3
104139,La2AgSn,230df4b6-9ba7-4f1b-a76c-dc87dc7534e2,"[[3.28343754, 3.28343754, -0.0], [-3.28343754, 3.28343754, -0.0], [0.0, 0.0, 10.63382705]]","[[0.5, 3.3812826073285276e-17, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.49999999999999983, 0.5, 0.0], [0.5, 3.3812826073285276e-17, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.49999999999999983, 0.5, 0.5]]",[57 57 57 57 47 47 50 50],-4.54474982375,-0.4759546650000006,0.0
37976,Pd2VSi,29225333-a5c2-468a-8d38-dd6bca119a72,"[[2.7173101, 2.7173101, -0.0], [-2.7173101, 2.7173101, 0.0], [-0.0, -0.0, 7.68998482]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[46 46 46 46 23 23 14 14],-6.54904746375,-0.3459603237499999,68.4
34647,Ru2CoGe,77949945-9384-475c-bb37-611b3764831a,"[[0.0, 2.97143081, 2.97143081], [2.97143081, 0.0, 2.97143081], [2.97143081, 2.97143081, 0.0]]","[[0.25, 0.25, 0.25], [0.7499999999999999, 0.7499999999999999, 0.7499999999999999], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[44 44 27 32],-7.52263256,-0.0181853187499996,380.8
13376,Mn2IrGe,4026379b-46a0-4cad-9700-bcd6c72d142c,"[[2.6285855, 2.6285855, -0.0], [-2.6285855, 2.6285855, 0.0], [-0.0, -0.0, 7.53794304]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[25 25 25 25 77 77 32 32],-7.9156536925,-0.144746295,1642.4
16880,Co2MnAl,d2b65557-82af-40d1-a200-7414e7325d07,"[[2.48596167, 2.48596167, 0.0], [-2.48596167, 2.48596167, -0.0], [0.0, 0.0, 7.51153089]]","[[0.4999999999999999, 4.46597000276821e-17, 0.24999999999999997], [0.9999999999999998, 0.4999999999999998, 0.75], [0.0, 0.0, 0.49999999999999983], [0.4999999999999999, 0.4999999999999999, 0.0], [0.4999999999999999, 4.46597000276821e-17, 0.75], [0.9999999999999998, 0.4999999999999998, 0.24999999999999997], [0.0, 0.0, 0.0], [0.4999999999999999, 0.4999999999999999, 0.49999999999999983]]",[27 27 27 27 25 25 13 13],-6.8830277075,-0.2160381100000004,390.2
26222,Y2VGa,97a5daf4-3eaa-4dad-aeed-b37bd97b7850,"[[3.58253962, 3.58253962, -0.0], [-3.58253962, 3.58253962, 0.0], [0.0, 0.0, 7.1780874]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[39 39 39 39 23 23 31 31],-6.30293043875,-0.1226942437499998,297.5
56052,Pt2CrSi,c2677a94-e805-4097-b756-3ee133937fe5,"[[3.26823983, 3.26823983, 0.0], [-3.26823983, 3.26823983, 0.0], [-0.0, -0.0, 5.4376167]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000001], [0.5, 0.0, 0.7500000000000001], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[78 78 78 78 24 24 14 14],-7.07854394625,-0.2900590487499999,0.4
56649,PtZrTl,541320c2-4f9b-4639-a58e-4d261b0cccc0,"[[3.2464408, 3.2464408, -0.0], [-3.2464408, 3.2464408, 0.0], [0.0, 0.0, 6.50802633]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.75], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[78 78 40 40 81 81],-6.0870494116666665,-0.4744417741666673,0.8
36155,Rh2VSb,31833e93-ab45-492b-91c2-ac1cdcb403cd,"[[2.84755574, 2.84755574, -0.0], [-2.84755574, 2.84755574, 0.0], [0.0, 0.0, 7.61862551]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[45 45 45 45 23 23 51 51],-7.25537737625,-0.350803635000001,52.0
27369,Y2AgSn,909dc7ed-790a-43a8-b49e-01d1b8c04cb8,"[[-0.0, 3.70026106, 3.70026106], [3.70026106, 0.0, 3.70026106], [3.70026106, 3.70026106, -0.0]]","[[0.25, 0.25, 0.25], [0.7500000000000001, 0.7500000000000001, 0.7500000000000001], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[39 39 47 50],-5.4064814475,-0.55227060125,51.4
62716,Lu2MnSb,3d7b5175-3f16-4f2f-91a7-ee10518854f4,"[[3.17178743, 3.17178743, -0.0], [-3.17178743, 3.17178743, 0.0], [0.0, 0.0, 9.02885494]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999998], [0.5, 0.0, 0.7499999999999998], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[71 71 71 71 25 25 51 51],-5.75481936375,-0.2775563875000006,566.8
14146,Fe2MnGa,30c12cf2-c697-459d-9a17-9839e5205abd,"[[2.7774107, 2.7774107, 0.0], [-2.7774107, 2.7774107, 0.0], [-0.0, -0.0, 6.43483278]]","[[0.4999999999999999, 3.997331127964462e-17, 0.24999999999999997], [0.9999999999999999, 0.49999999999999983, 0.7499999999999998], [0.0, 0.0, 0.49999999999999983], [0.4999999999999999, 0.4999999999999999, 0.0], [0.4999999999999999, 3.997331127964462e-17, 0.7499999999999998], [0.9999999999999999, 0.49999999999999983, 0.24999999999999997], [0.0, 0.0, 0.0], [0.4999999999999999, 0.4999999999999999, 0.49999999999999983]]",[26 26 26 26 25 25 31 31],-7.176459625,-0.1009701274999992,1019.5
30666,Nb2FeSn,02f5da67-e029-45a2-881d-51d2db035fc9,"[[2.81935537, 2.81935537, 0.0], [-2.81935537, 2.81935537, 0.0], [-0.0, 0.0, 8.72135243]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[41 41 41 41 26 26 50 50],-8.1003836,-0.027029071250002,83.1
18376,Co2TaGe,366836df-c839-4bc3-a7f3-a386fb8bd17c,"[[2.79353834, 2.79353834, 0.0], [-2.79353834, 2.79353834, 0.0], [-0.0, -0.0, 6.72572194]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.7499999999999998], [0.5, 0.0, 0.7499999999999998], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[27 27 27 27 73 73 32 32],-7.854503545,-0.2560339724999991,277.7
17763,Co2NbSn,61705e23-6540-4233-a9ae-43a29ffa0826,"[[2.98025234, 2.98025234, -0.0], [-2.98025234, 2.98025234, -0.0], [-0.0, -0.0, 6.63172195]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[27 27 27 27 41 41 50 50],-7.13168693875,-0.1297818225,286.3
55953,Pt2VAl,0f1bf79d-9daf-495f-adec-e7da7dfec72f,"[[2.80724462, 2.80724462, 0.0], [-2.80724462, 2.80724462, -0.0], [-0.0, -0.0, 7.49041512]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[78 78 78 78 23 23 13 13],-6.91407528875,-0.6870517862500005,145.2
3159,Ti2MnAs,82c6d875-03ca-4b43-94e3-ba0df615f45f,"[[2.77131008, 2.77131008, 0.0], [-2.77131008, 2.77131008, -0.0], [-0.0, -0.0, 7.60774673]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[22 22 22 22 25 25 33 33],-7.71905496625,-0.4358118324999998,427.7
17531,Co2ZnSn,942355cc-1f5c-4552-a819-977a0321392a,"[[3.01619734, 3.01619734, -0.0], [-3.01619734, 3.01619734, -0.0], [-0.0, 0.0, 5.95201389]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[27 27 27 27 30 30 50 50],-4.7712627175,-0.0154939699999996,44.9
11620,Mn2CoSi,ee4ca354-be20-4fab-b1ed-1fdeb53940b9,"[[2.80893347, 2.80893347, -0.0], [-2.80893347, 2.80893347, -0.0], [0.0, 0.0, 5.61719688]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999999], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7499999999999999], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[25 25 25 25 27 27 14 14],-7.9817665225,-0.4383234687500001,694.0
3613,Ti2NiSb,e51fa2c4-603b-442f-9f8d-60684956d812,"[[2.74605322, 2.74605322, 0.0], [-2.74605322, 2.74605322, 0.0], [0.0, 0.0, 8.64153906]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[22 22 22 22 28 28 51 51],-6.618094625,-0.3118810212500005,0.0
19543,Ni2FeSn,eb601289-5272-48c1-b027-15a97794e6e9,"[[2.95641826, 2.95641826, 0.0], [-2.95641826, 2.95641826, 0.0], [-0.0, -0.0, 6.17575874]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[28 28 28 28 26 26 50 50],-5.83306098,-0.0642197312499996,266.8
87879,Pd2FeGa,27809c8f-dfd0-4b4a-81fb-f3320b0814a0,"[[2.7265916, 2.7265916, -0.0], [-2.7265916, 2.7265916, 0.0], [0.0, 0.0, 7.75278201]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.7499999999999998], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7499999999999998], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[46 46 46 46 26 26 31 31],-5.67362055625,-0.2726710012500009,299.5
503,Sc2MnAl,08e6eec1-ef42-44b4-89e7-de6a8016e450,"[[3.29144274, 3.29144274, -0.0], [-3.29144274, 3.29144274, 0.0], [-0.0, -0.0, 6.59452025]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[21 21 21 21 25 25 13 13],-6.42786258125,-0.1545547862500011,695.2
87726,Pd2VSn,1b4e6036-a3ce-48e4-99fe-963b9159142a,"[[2.8790325, 2.8790325, 0.0], [-2.8790325, 2.8790325, -0.0], [0.0, 0.0, 8.01137476]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[46 46 46 46 23 23 50 50],-6.0517235475,-0.2435921537499998,71.8
69224,Cr2PdGe,6568d7dd-1cb0-4896-abcd-371bbab1662c,"[[2.72630092, 2.72630092, -0.0], [-2.72630092, 2.72630092, -0.0], [-0.0, -0.0, 7.66102657]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999998], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7499999999999998], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[24 24 24 24 46 46 32 32],-7.2689105625,-0.0766546300000001,1811.0
86959,Rh2PdIn,381fb88f-565d-4870-8462-96afa8deef2f,"[[2.84493374, 2.84493374, 0.0], [-2.84493374, 2.84493374, 0.0], [0.0, -0.0, 7.83460253]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[45 45 45 45 46 46 49 49],-5.7550033775,-0.1823571875,155.3
36346,Rh2FeSi,bffb06e2-7617-448b-b33b-faad4c22d38d,"[[2.81264776, 2.81264776, -0.0], [-2.81264776, 2.81264776, -0.0], [0.0, 0.0, 6.63154754]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[45 45 45 45 26 26 14 14],-7.52175122875,-0.4687345587500005,477.0
10908,Mn2TiAl,3a3d39d5-4dde-455c-8944-8f83e94e06fe,"[[2.59109834, 2.59109834, -0.0], [-2.59109834, 2.59109834, -0.0], [0.0, -0.0, 8.27752933]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[25 25 25 25 22 22 13 13],-7.5804672275,-0.26734745125,809.8
